scenario,patients_per_clinic_block,patients_per_arrival_group,clinic_length_minutes,num_med_techs,num_rooms_per_provider,num_physicians,vitals_time_mean,vitals_time_k,exam_time_mean,exam_time_k,post_exam_time_mean,post_exam_time_k,room_turnover_time_mean,room_turnover_time_k,num_reps,seed,output_path,log_level
3001,32,2,240,5,2,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3002,36,2,240,5,2,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3003,40,2,240,5,2,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3004,44,2,240,5,2,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3005,48,2,240,5,2,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3006,24,2,240,5,2,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3007,28,2,240,5,2,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3008,32,2,240,5,2,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3009,36,2,240,5,2,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3010,40,2,240,5,2,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3011,16,2,240,5,2,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3012,20,2,240,5,2,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3013,24,2,240,5,2,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3014,28,2,240,5,2,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3015,32,2,240,5,2,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3016,32,2,240,5,2,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3017,36,2,240,5,2,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3018,40,2,240,5,2,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3019,44,2,240,5,2,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3020,48,2,240,5,2,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3021,24,2,240,5,2,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3022,28,2,240,5,2,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3023,32,2,240,5,2,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3024,36,2,240,5,2,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3025,40,2,240,5,2,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3026,16,2,240,5,2,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3027,20,2,240,5,2,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3028,24,2,240,5,2,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3029,28,2,240,5,2,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3030,32,2,240,5,2,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3031,32,2,240,5,2,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3032,36,2,240,5,2,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3033,40,2,240,5,2,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3034,44,2,240,5,2,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3035,48,2,240,5,2,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3036,24,2,240,5,2,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3037,28,2,240,5,2,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3038,32,2,240,5,2,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3039,36,2,240,5,2,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3040,40,2,240,5,2,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3041,16,2,240,5,2,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3042,20,2,240,5,2,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3043,24,2,240,5,2,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3044,28,2,240,5,2,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3045,32,2,240,5,2,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3046,32,2,240,5,2,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3047,36,2,240,5,2,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3048,40,2,240,5,2,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3049,44,2,240,5,2,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3050,48,2,240,5,2,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3051,24,2,240,5,2,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3052,28,2,240,5,2,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3053,32,2,240,5,2,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3054,36,2,240,5,2,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3055,40,2,240,5,2,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3056,16,2,240,5,2,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3057,20,2,240,5,2,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3058,24,2,240,5,2,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3059,28,2,240,5,2,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3060,32,2,240,5,2,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3061,32,2,240,5,2,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3062,36,2,240,5,2,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3063,40,2,240,5,2,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3064,44,2,240,5,2,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3065,48,2,240,5,2,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3066,24,2,240,5,2,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3067,28,2,240,5,2,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3068,32,2,240,5,2,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3069,36,2,240,5,2,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3070,40,2,240,5,2,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3071,16,2,240,5,2,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3072,20,2,240,5,2,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3073,24,2,240,5,2,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3074,28,2,240,5,2,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3075,32,2,240,5,2,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3076,32,2,240,5,2,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3077,36,2,240,5,2,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3078,40,2,240,5,2,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3079,44,2,240,5,2,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3080,48,2,240,5,2,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3081,24,2,240,5,2,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3082,28,2,240,5,2,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3083,32,2,240,5,2,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3084,36,2,240,5,2,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3085,40,2,240,5,2,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3086,16,2,240,5,2,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3087,20,2,240,5,2,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3088,24,2,240,5,2,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3089,28,2,240,5,2,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3090,32,2,240,5,2,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3091,32,2,240,5,2,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3092,36,2,240,5,2,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3093,40,2,240,5,2,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3094,44,2,240,5,2,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3095,48,2,240,5,2,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3096,24,2,240,5,2,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3097,28,2,240,5,2,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3098,32,2,240,5,2,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3099,36,2,240,5,2,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3100,40,2,240,5,2,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3101,16,2,240,5,2,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3102,20,2,240,5,2,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3103,24,2,240,5,2,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3104,28,2,240,5,2,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3105,32,2,240,5,2,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3106,32,2,240,5,3,2,6,5,10,5,2,2,2.5,7,50,77,./output,30
3107,36,2,240,5,3,2,6,5,10,5,2,2,2.5,7,50,77,./output,30
3108,40,2,240,5,3,2,6,5,10,5,2,2,2.5,7,50,77,./output,30
3109,44,2,240,5,3,2,6,5,10,5,2,2,2.5,7,50,77,./output,30
3110,48,2,240,5,3,2,6,5,10,5,2,2,2.5,7,50,77,./output,30
3111,24,2,240,5,3,2,6,5,15,5,2,2,2.5,7,50,77,./output,30
3112,28,2,240,5,3,2,6,5,15,5,2,2,2.5,7,50,77,./output,30
3113,32,2,240,5,3,2,6,5,15,5,2,2,2.5,7,50,77,./output,30
3114,36,2,240,5,3,2,6,5,15,5,2,2,2.5,7,50,77,./output,30
3115,40,2,240,5,3,2,6,5,15,5,2,2,2.5,7,50,77,./output,30
3116,16,2,240,5,3,2,6,5,20,5,2,2,2.5,7,50,77,./output,30
3117,20,2,240,5,3,2,6,5,20,5,2,2,2.5,7,50,77,./output,30
3118,24,2,240,5,3,2,6,5,20,5,2,2,2.5,7,50,77,./output,30
3119,28,2,240,5,3,2,6,5,20,5,2,2,2.5,7,50,77,./output,30
3120,32,2,240,5,3,2,6,5,20,5,2,2,2.5,7,50,77,./output,30
3121,32,2,240,5,3,2,9,5,10,5,2,2,2.5,7,50,77,./output,30
3122,36,2,240,5,3,2,9,5,10,5,2,2,2.5,7,50,77,./output,30
3123,40,2,240,5,3,2,9,5,10,5,2,2,2.5,7,50,77,./output,30
3124,44,2,240,5,3,2,9,5,10,5,2,2,2.5,7,50,77,./output,30
3125,48,2,240,5,3,2,9,5,10,5,2,2,2.5,7,50,77,./output,30
3126,24,2,240,5,3,2,9,5,15,5,2,2,2.5,7,50,77,./output,30
3127,28,2,240,5,3,2,9,5,15,5,2,2,2.5,7,50,77,./output,30
3128,32,2,240,5,3,2,9,5,15,5,2,2,2.5,7,50,77,./output,30
3129,36,2,240,5,3,2,9,5,15,5,2,2,2.5,7,50,77,./output,30
3130,40,2,240,5,3,2,9,5,15,5,2,2,2.5,7,50,77,./output,30
3131,16,2,240,5,3,2,9,5,20,5,2,2,2.5,7,50,77,./output,30
3132,20,2,240,5,3,2,9,5,20,5,2,2,2.5,7,50,77,./output,30
3133,24,2,240,5,3,2,9,5,20,5,2,2,2.5,7,50,77,./output,30
3134,28,2,240,5,3,2,9,5,20,5,2,2,2.5,7,50,77,./output,30
3135,32,2,240,5,3,2,9,5,20,5,2,2,2.5,7,50,77,./output,30
3136,32,2,240,5,3,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3137,36,2,240,5,3,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3138,40,2,240,5,3,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3139,44,2,240,5,3,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3140,48,2,240,5,3,2,12,5,10,5,2,2,2.5,7,50,77,./output,30
3141,24,2,240,5,3,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3142,28,2,240,5,3,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3143,32,2,240,5,3,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3144,36,2,240,5,3,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3145,40,2,240,5,3,2,12,5,15,5,2,2,2.5,7,50,77,./output,30
3146,16,2,240,5,3,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3147,20,2,240,5,3,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3148,24,2,240,5,3,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3149,28,2,240,5,3,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3150,32,2,240,5,3,2,12,5,20,5,2,2,2.5,7,50,77,./output,30
3151,32,2,240,5,3,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3152,36,2,240,5,3,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3153,40,2,240,5,3,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3154,44,2,240,5,3,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3155,48,2,240,5,3,2,6,5,10,5,5,2,2.5,7,50,77,./output,30
3156,24,2,240,5,3,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3157,28,2,240,5,3,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3158,32,2,240,5,3,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3159,36,2,240,5,3,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3160,40,2,240,5,3,2,6,5,15,5,5,2,2.5,7,50,77,./output,30
3161,16,2,240,5,3,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3162,20,2,240,5,3,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3163,24,2,240,5,3,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3164,28,2,240,5,3,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3165,32,2,240,5,3,2,6,5,20,5,5,2,2.5,7,50,77,./output,30
3166,32,2,240,5,3,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3167,36,2,240,5,3,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3168,40,2,240,5,3,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3169,44,2,240,5,3,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3170,48,2,240,5,3,2,9,5,10,5,5,2,2.5,7,50,77,./output,30
3171,24,2,240,5,3,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3172,28,2,240,5,3,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3173,32,2,240,5,3,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3174,36,2,240,5,3,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3175,40,2,240,5,3,2,9,5,15,5,5,2,2.5,7,50,77,./output,30
3176,16,2,240,5,3,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3177,20,2,240,5,3,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3178,24,2,240,5,3,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3179,28,2,240,5,3,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3180,32,2,240,5,3,2,9,5,20,5,5,2,2.5,7,50,77,./output,30
3181,32,2,240,5,3,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3182,36,2,240,5,3,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3183,40,2,240,5,3,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3184,44,2,240,5,3,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3185,48,2,240,5,3,2,12,5,10,5,5,2,2.5,7,50,77,./output,30
3186,24,2,240,5,3,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3187,28,2,240,5,3,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3188,32,2,240,5,3,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3189,36,2,240,5,3,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3190,40,2,240,5,3,2,12,5,15,5,5,2,2.5,7,50,77,./output,30
3191,16,2,240,5,3,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3192,20,2,240,5,3,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3193,24,2,240,5,3,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3194,28,2,240,5,3,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3195,32,2,240,5,3,2,12,5,20,5,5,2,2.5,7,50,77,./output,30
3196,32,2,240,5,3,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3197,36,2,240,5,3,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3198,40,2,240,5,3,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3199,44,2,240,5,3,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3200,48,2,240,5,3,2,6,5,10,5,8,2,2.5,7,50,77,./output,30
3201,24,2,240,5,3,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3202,28,2,240,5,3,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3203,32,2,240,5,3,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3204,36,2,240,5,3,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3205,40,2,240,5,3,2,6,5,15,5,8,2,2.5,7,50,77,./output,30
3206,16,2,240,5,3,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3207,20,2,240,5,3,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3208,24,2,240,5,3,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3209,28,2,240,5,3,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3210,32,2,240,5,3,2,6,5,20,5,8,2,2.5,7,50,77,./output,30
3211,32,2,240,5,3,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3212,36,2,240,5,3,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3213,40,2,240,5,3,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3214,44,2,240,5,3,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3215,48,2,240,5,3,2,9,5,10,5,8,2,2.5,7,50,77,./output,30
3216,24,2,240,5,3,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3217,28,2,240,5,3,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3218,32,2,240,5,3,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3219,36,2,240,5,3,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3220,40,2,240,5,3,2,9,5,15,5,8,2,2.5,7,50,77,./output,30
3221,16,2,240,5,3,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3222,20,2,240,5,3,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3223,24,2,240,5,3,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3224,28,2,240,5,3,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3225,32,2,240,5,3,2,9,5,20,5,8,2,2.5,7,50,77,./output,30
3226,32,2,240,5,3,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3227,36,2,240,5,3,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3228,40,2,240,5,3,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3229,44,2,240,5,3,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3230,48,2,240,5,3,2,12,5,10,5,8,2,2.5,7,50,77,./output,30
3231,24,2,240,5,3,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3232,28,2,240,5,3,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3233,32,2,240,5,3,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3234,36,2,240,5,3,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3235,40,2,240,5,3,2,12,5,15,5,8,2,2.5,7,50,77,./output,30
3236,16,2,240,5,3,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3237,20,2,240,5,3,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3238,24,2,240,5,3,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3239,28,2,240,5,3,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3240,32,2,240,5,3,2,12,5,20,5,8,2,2.5,7,50,77,./output,30
3241,32,2,240,2,1,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
3242,36,2,240,2,1,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
3243,40,2,240,2,1,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
3244,44,2,240,2,1,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
3245,48,2,240,2,1,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
3246,24,2,240,2,1,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
3247,28,2,240,2,1,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
3248,32,2,240,2,1,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
3249,36,2,240,2,1,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
3250,40,2,240,2,1,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
3251,16,2,240,2,1,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
3252,20,2,240,2,1,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
3253,24,2,240,2,1,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
3254,28,2,240,2,1,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
3255,32,2,240,2,1,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
3256,32,2,240,2,1,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
3257,36,2,240,2,1,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
3258,40,2,240,2,1,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
3259,44,2,240,2,1,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
3260,48,2,240,2,1,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
3261,24,2,240,2,1,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
3262,28,2,240,2,1,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
3263,32,2,240,2,1,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
3264,36,2,240,2,1,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
3265,40,2,240,2,1,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
3266,16,2,240,2,1,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
3267,20,2,240,2,1,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
3268,24,2,240,2,1,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
3269,28,2,240,2,1,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
3270,32,2,240,2,1,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
3271,32,2,240,2,1,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
3272,36,2,240,2,1,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
3273,40,2,240,2,1,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
3274,44,2,240,2,1,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
3275,48,2,240,2,1,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
3276,24,2,240,2,1,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
3277,28,2,240,2,1,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
3278,32,2,240,2,1,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
3279,36,2,240,2,1,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
3280,40,2,240,2,1,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
3281,16,2,240,2,1,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
3282,20,2,240,2,1,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
3283,24,2,240,2,1,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
3284,28,2,240,2,1,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
3285,32,2,240,2,1,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
3286,32,2,240,2,1,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
3287,36,2,240,2,1,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
3288,40,2,240,2,1,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
3289,44,2,240,2,1,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
3290,48,2,240,2,1,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
3291,24,2,240,2,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
3292,28,2,240,2,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
3293,32,2,240,2,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
3294,36,2,240,2,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
3295,40,2,240,2,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
3296,16,2,240,2,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
3297,20,2,240,2,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
3298,24,2,240,2,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
3299,28,2,240,2,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
3300,32,2,240,2,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
3301,32,2,240,2,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
3302,36,2,240,2,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
3303,40,2,240,2,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
3304,44,2,240,2,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
3305,48,2,240,2,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
3306,24,2,240,2,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
3307,28,2,240,2,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
3308,32,2,240,2,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
3309,36,2,240,2,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
3310,40,2,240,2,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
3311,16,2,240,2,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
3312,20,2,240,2,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
3313,24,2,240,2,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
3314,28,2,240,2,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
3315,32,2,240,2,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
3316,32,2,240,2,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
3317,36,2,240,2,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
3318,40,2,240,2,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
3319,44,2,240,2,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
3320,48,2,240,2,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
3321,24,2,240,2,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
3322,28,2,240,2,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
3323,32,2,240,2,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
3324,36,2,240,2,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
3325,40,2,240,2,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
3326,16,2,240,2,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
3327,20,2,240,2,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
3328,24,2,240,2,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
3329,28,2,240,2,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
